id,Name,Description,Building type,Property type,Amenities,host_id,Host_name,Host_identity_verified,Host_Experience,Host_fee,Neighbourhood,State,Zipcode,Currency,Season,Instant_bookable,Construction_year,Accommodation_year,Commission,Booking_total,Status,Bookings,Service_fee,Cancellation_Policy,Food_cost,Food_type,Minimum_nights,Reviews,Reviews_per_month,Review_rate_number,House_rules,Host_Revenue,Platform_Revenue,Total_Revenue
1750507,Chinatown Artist Loft,Monthly Apartment Rental,Apartment,House,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Air conditioning', 'LED TV']",3869555,Payne,not confirmed,Inexperienced,0.0,Triana in Spain,Spain,1653,usd,Holiday Season,Yes,2010-02-12,2011-02-12,0.13,69.24,confirmed,421,0.62,Strict,59.28,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Yogurt']",481,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,6.43,6," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",21.924,10.416599999999999,129.7026
8471674,Silverlake Hills Hidden Gem,Columbus Circle Luxury Bldg - Private Room&Bath,Apartment,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Air conditioning', 'Iron and iron board', 'Coffee machine']",1117994,James,confirmed,Experienced,0.12,Richmond in Melbourne,Melbourne,3181,usd,Holiday Season,No,2018-12-24,2019-12-24,0.12,78.16,confirmed,340,0.36,Flexible,25.24,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'Bread and Jam']",44,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,8.89,2, I have a cute and quiet mixed chihuahua.,32.1952,4.8006,75.523
1981498,Woodyvyu Stok House,Spacious Brooklyn Loft - 2 Bedroom,Shared room,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Washer and Dryer', 'Smart locks for self check-in']",9395587,John,confirmed,Inexperienced,0.11,Constitución in Argentina,Argentina,5058,usd,Non Holiday Season,No,2014-10-13,2015-10-13,0.15,68.22,not confirmed,969,0.0,Flexible,18.35,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'OJ']",163,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,7.78,1,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,29.3262,2.1006,37.4972
3826369,Charming Retreat on the Eastside,Room in East Village with Private Entrance,Apartment,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Free parking', 'Washer and Dryer']",7343292,Robert,confirmed,Experienced,0.11,The Bukit Peninsula in  Indonesia,Sydney,4624,usd,Holiday Season,No,2016-02-11,2017-02-11,0.14,68.69,confirmed,290,0.5,Flexible,26.23,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'Eggs']",154,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,7.61,9,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,29.4249,18.4923,96.128
7592348,The Perfect Retreat,Cozy Studio in the Heart of Greenwich Village,Private room,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Air conditioning', 'Iron and iron board', 'Free parking']",6837159,Miller,confirmed,Inexperienced,0.11,Triana in Spain,Spain,8705,usd,Non Holiday Season,Yes,2011-10-24,2012-10-24,0.11,74.44,not confirmed,945,0.0,Moderate,25.94,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'OJ']",387,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,7.23,5,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,30.6324,9.7605,52.9337
7608346,Miami Getaway,Welcome to Brooklyn! Bed-Stuy,Private room,Bed & Breakfast,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'Pool', 'Iron and iron board']",4201105,Robinson,confirmed,Inexperienced,0.13,Hammerbrook in Germany,Germany,4656,usd,Non Holiday Season,Yes,2008-12-05,2009-12-05,0.13,85.51,confirmed,902,0.76,Flexible,16.64,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Yogurt']",444,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,5.01,7,Clean up and treat the home the way you'd like your home to be treated,34.6673,9.4689,108.6618
9991714,Quinta Da Santana,Brand New Cozy Woodside Studio- Close to NYC,Entire house,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Air conditioning', 'Washer and Dryer', 'Coffee machine']",8785869,Walter,not confirmed,Experienced,0.0,Meireles in Brazil,Brazil,2704,usd,Non Holiday Season,No,2021-10-13,2022-10-13,0.11,87.73,confirmed,589,0.6,Strict,15.32,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'Milk']",410,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,5.39,3,Clean up and treat the home the way you'd like your home to be treated,23.773000000000003,4.3659,89.9558
8311666,Pennsylvania Avenue Best Kept Secret,"2 Bedrooms For Groups, GREAT LOCATION",Private room,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Smart locks for self check-in', 'Air conditioning']",6299350,Adele,not confirmed,Inexperienced,0.0,Richmond in Melbourne,Melbourne,1617,usd,Holiday Season,Yes,2015-07-23,2016-07-23,0.15,87.63,confirmed,533,0.57,Moderate,48.68,"['Cereals', 'Fruits', 'Vegetables', 'Muffins', 'Juices']",260,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,2.73,4,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,23.762999999999998,2.9484,119.2064
3023259,Cozy Cool Cabin,Nolita/Soho Duplex Apartment with Rooftop,Private room,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Pool', 'Smart locks for self check-in', 'LED TV']",5529929,Kevin,confirmed,Experienced,0.11,Poncey-Highland in  Georgia,Hawaii,2430,usd,Non Holiday Season,No,2008-02-16,2009-02-16,0.14,76.97,not confirmed,231,0.0,Strict,51.68,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'Muffins']",35,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,2.63,6," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",31.1637,4.2606,73.2497
5845138,Cozy Cool Cabin,Cozy room in Time Square!,Apartment,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Pool', 'Free parking']",1024720,Maria,not confirmed,Moderately Experienced,0.0,District VII in  Hungary,Darwin,4778,usd,Holiday Season,No,2013-09-28,2014-09-28,0.13,87.76,not confirmed,846,0.0,Moderate,33.28,"['Cereals', 'Fruits', 'Vegetables', 'Eggs', 'Juices']",373,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",8.02,7,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",23.776000000000003,15.1578,66.0706
2586514,Tabglewoods,2 Bedroom Gem - Prime LES Location,Apartment,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'Free parking', 'LED TV']",1258781,Dany,not confirmed,Experienced,0.0,District VII in  Hungary,Darwin,6964,usd,Holiday Season,Yes,2021-06-06,2022-06-06,0.11,85.26,not confirmed,120,0.0,Strict,17.51,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Muffins']",385,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,1.36,10, I have a cute and quiet mixed chihuahua.,23.526000000000003,3.672,38.7398
2603798,The Secret Westside Lounge,Room in Chic Modern High Line Luxury- New!,Shared room,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Heaters', 'Smart locks for self check-in', 'Washer and Dryer']",8208652,Zach,not confirmed,Moderately Experienced,0.0,Meireles in Brazil,Brazil,6937,usd,Holiday Season,No,2016-06-16,2017-06-16,0.11,66.04,not confirmed,378,0.0,Flexible,57.09,"['Cereals', 'Fruits', 'Vegetables', 'Muffins', 'Milk']",67,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",1.65,7,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,21.604,3.1184999999999996,77.1897
2786274,The Iconic Allen Street Clubhouse,The Executive Spacious Cozy Home on the  Block.,Apartment,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Pool', 'LED TV']",3103539,Wells,not confirmed,Experienced,0.0,Roma Sur in MexicoCity,MexicoCity,9639,usd,Non Holiday Season,No,2018-12-13,2019-12-13,0.12,84.12,not confirmed,243,0.0,Flexible,28.11,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'OJ']",287,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,2.46,2,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,23.412,1.3284,46.962
2529200,The Bungalow at 7th Avenue,"Cheerful, comfortable room",Entire house,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Heaters', 'Iron and iron board']",9556532,Nekhena,confirmed,Moderately Experienced,0.15,The Bukit Peninsula in  Indonesia,Poland,2156,usd,Holiday Season,No,2022-07-15,2023-07-15,0.14,68.54,confirmed,289,0.37,Moderate,52.97,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'Yogurt']",63,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,7.08,9,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,32.135000000000005,17.204400000000003,112.5904
4691814,The Inn at Shorewood Township,Monthly Apartment Rental,Private room,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Pool', 'Smart locks for self check-in', 'Air conditioning']",7151803,Aiden & Cassy,not confirmed,Experienced,0.0,Triana in Spain,Spain,6980,usd,Holiday Season,No,2017-02-28,2018-02-28,0.13,83.42,not confirmed,460,0.0,Strict,38.62,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'Juices']",202,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,1.0,4," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",23.342,1.08,57.2026
7385663,Casa Ahora,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,Entire house,Bed & Breakfast,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Pool', 'Heaters']",4003731,Wilson,not confirmed,Inexperienced,0.0,Roma Sur in MexicoCity,MexicoCity,2929,usd,Holiday Season,No,2018-01-09,2019-01-09,0.11,73.41,not confirmed,488,0.0,Moderate,37.52,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Milk']",123,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,3.88,6,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,22.341,6.285599999999999,61.00790000000001
8149333,Himalayan Home,Lower East Side 2 Bedroom Apt,Apartment,Bed & Breakfast,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Iron and iron board', 'Smart locks for self check-in']",5112679,Yukako,confirmed,Moderately Experienced,0.15,Constitución in Argentina,Argentina,8984,usd,Holiday Season,Yes,2014-03-06,2015-03-06,0.12,77.16,not confirmed,779,0.0,Strict,13.04,"['Cereals', 'Fruits', 'Vegetables', 'Muffins', 'OJ']",362,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,7.82,4, I have a cute and quiet mixed chihuahua.,34.29,8.4456,38.800399999999996
2466880,Hawthorne Crown Jewel,Lovely railroad apartment,Shared room,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Coffee machine', 'Heaters']",5389676,Gianna,confirmed,Experienced,0.15,Richmond in Melbourne,Melbourne,2836,usd,Non Holiday Season,Yes,2015-07-06,2016-07-06,0.11,85.22,confirmed,978,0.52,Flexible,51.87,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'OJ']",48,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,3.83,9,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,36.305,9.3069,123.0479
5739278,Singtom Resort,Big room @ independent Eco-friendly aprtmnt.,Private room,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Pool', 'Smart locks for self check-in']",4504691,Gianna,not confirmed,Experienced,0.0,Capucins in France,France,4487,usd,Non Holiday Season,Yes,2009-08-17,2010-08-17,0.13,65.01,not confirmed,341,0.0,Moderate,26.74,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'Eggs']",216,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,3.67,5,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,21.501,4.9545,48.6448
4677596,The Award Winning Peter Street B&B,Cozy Apartment for Cat Lovers! (Kids friendly),Shared room,Apartment,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'LED TV', 'Coffee machine']",2658405,Georgette'S,confirmed,Inexperienced,0.16,The Bukit Peninsula in  Indonesia,Gujarat,9800,usd,Holiday Season,No,2011-10-05,2012-10-05,0.14,67.88,confirmed,870,0.74,Strict,20.15,"['Cereals', 'Fruits', 'Vegetables', 'Eggs', 'Muffins']",262,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,5.44,3,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",32.6488,4.4064000000000005,91.824
6510010,Silverlake Hills Hidden Gem,Beautiful 1br on Upper West Side,Shared room,Bed & Breakfast,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'LED TV', 'Smart locks for self check-in']",9646151,Hawkins,confirmed,Inexperienced,0.14,Triana in Spain,Spain,9590,usd,Holiday Season,No,2010-10-03,2011-10-03,0.14,75.97,confirmed,108,0.45,Strict,21.93,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Eggs']",90,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,7.82,9,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",33.2328,19.0026,92.3982
